team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,133,250,left,2307,01:33:00,Quarterfinal 1
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,108,278,left,866,05:34:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,103,211,left,26,19:34:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1016,262,right,2363,00:37:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,turnaround,NA,270,225,left,855,05:45:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,step back,NA,846,344,right,1164,00:36:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,969,142,right,204,16:36:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,101,269,left,1199,00:01:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,75,324,left,612,09:48:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,934,194,right,1550,14:10:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,96,315,left,1097,01:43:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,887,104,right,1278,18:42:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,77,314,left,191,16:49:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1028,334,right,1852,09:08:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,77,26,left,532,11:08:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,838,136,right,1848,09:12:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,pullup,2,106,113,left,673,08:47:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,996,263,right,1530,14:30:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,1016,386,right,1623,12:57:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,1030,304,right,754,07:26:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,1048,351,right,1964,07:16:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,94,281,left,639,09:21:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,driving,NA,112,239,left,1882,08:38:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,hook shot,NA,2,979,298,right,1334,17:46:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,1040,264,right,1324,17:56:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,driving,NA,101,239,left,224,16:16:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1006,267,right,19,19:41:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,NA,NA,NA,347,305,left,1732,11:08:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,995,226,right,217,16:23:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1050,249,right,1950,07:30:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,914,133,right,2189,03:31:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,887,404,right,282,15:18:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,1002,280,right,464,12:16:00,Semifinal 1
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,777,160,right,1426,16:14:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,237,63,left,27,19:33:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,72,294,left,888,05:12:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,89,290,left,828,06:12:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,96,37,left,1892,08:28:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,862,208,right,1124,01:16:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,driving,2,1050,252,right,1811,09:49:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,211,215,left,1803,09:57:00,Second Round
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,110,272,left,850,05:50:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,894,280,right,1391,16:49:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,81,16,left,507,11:33:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,259,181,left,766,07:14:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1028,291,right,1709,11:31:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,233,506,left,808,06:32:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,865,392,right,2204,03:16:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1010,329,right,1803,09:57:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,130,465,left,231,16:09:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,160,263,left,133,17:47:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,79,315,left,211,16:29:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,112,242,left,1139,01:01:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,NA,NA,NA,842,129,right,1197,00:03:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1019,321,right,1576,13:44:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,930,293,right,2295,01:45:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,208,352,left,1048,02:32:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1009,272,right,1152,00:48:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,hook shot,NA,NA,139,303,left,434,12:46:00,Quarterfinal 4
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,72,324,left,889,05:11:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,87,341,left,412,13:08:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1037,329,right,2095,05:05:00,NA
