team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,63,558,left,1596,13:24:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,835,87,right,2250,02:30:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,hook shot,NA,2,1044,408,right,37,19:23:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,909,190,right,1073,02:07:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,NA,NA,NA,285,449,left,592,10:08:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,141,288,left,2138,04:22:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,112,232,left,235,16:05:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1027,298,right,863,05:37:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,77,273,left,1541,14:19:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,81,329,left,1658,12:22:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,113,377,left,370,13:50:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,putback,2,112,268,left,2357,00:43:00,Second Round
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,239,88,left,2152,04:08:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,321,157,left,1991,06:49:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,134,291,left,2243,02:37:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,99,281,left,2042,05:58:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,101,262,left,1484,15:16:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,102,561,left,673,08:47:00,Second Round
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,1044,321,right,632,09:28:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1009,311,right,1909,08:11:00,Quarterfinal 2
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,113,260,left,2074,05:26:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,79,339,left,389,13:31:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,173,536,left,2143,04:17:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,319,143,left,1284,18:36:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,872,85,right,926,04:34:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,901,241,right,239,16:01:00,Semifinal 1
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,973,303,right,535,11:05:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,132,318,left,643,09:17:00,Third Round
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,95,567,left,1858,09:02:00,First Round
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1030,296,right,1149,00:51:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,78,567,left,2262,02:18:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,125,281,left,1530,14:30:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,96,329,left,1790,10:10:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,910,211,right,1531,14:29:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,driving,2,84,305,left,1513,14:47:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1047,317,right,980,03:40:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,889,146,right,893,05:07:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1014,29,right,558,10:42:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,driving,2,75,294,left,2092,05:08:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1050,368,right,60,19:00:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,901,68,right,348,14:12:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,57,560,left,1352,17:28:00,First Round
