team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1011,274,right,211,16:29:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,958,441,right,336,14:24:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,driving,2,92,286,left,1181,00:19:00,First Round
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,1009,303,right,291,15:09:00,Quarterfinal 4
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,995,109,right,488,11:52:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,851,133,right,268,15:32:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,1033,276,right,287,15:13:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,110,205,left,1348,17:32:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,1016,307,right,1929,07:51:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,87,293,left,2188,03:32:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,885,177,right,140,17:40:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,235,356,left,2369,00:31:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,dunk,NA,2,954,188,right,577,10:23:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,109,161,left,668,08:52:00,Quarterfinal 3
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,259,73,left,640,09:20:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,865,505,right,769,07:11:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,94,317,left,986,03:34:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,122,356,left,1544,14:16:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,floating,2,115,338,left,1888,08:32:00,Second Round
