team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,965,280,right,1361,17:19:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,1040,305,right,789,06:51:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,144,241,left,595,10:05:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,347,298,left,1692,11:48:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,839,280,right,962,03:58:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1031,321,right,1974,07:06:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,292,160,left,106,18:14:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,1082,24,right,599,10:01:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,862,105,right,456,12:24:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,985,327,right,1220,19:40:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,dunk,NA,NA,108,266,left,1478,15:22:00,Second Round
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,923,180,right,1063,02:17:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,990,121,right,933,04:27:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,271,471,left,1125,01:15:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,36,231,left,2135,04:25:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,1030,274,right,1148,00:52:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,141,246,left,1560,14:00:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1038,281,right,1915,08:05:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,978,298,right,959,04:01:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,763,255,right,152,17:28:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1028,418,right,1121,01:19:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,181,308,left,1867,08:53:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,reverse,2,1059,325,right,140,17:40:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,75,568,left,82,18:38:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,85,98,left,1239,19:21:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,1034,329,right,548,10:52:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,329,264,left,1161,00:39:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,792,181,right,815,06:25:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,79,352,left,608,09:52:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,127,260,left,2271,02:09:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1023,358,right,1087,01:53:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,dunk,NA,2,75,253,left,2006,06:34:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,211,171,left,919,04:41:00,Second Round
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,291,455,left,18,19:42:00,Quarterfinal 3
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,883,226,right,1005,03:15:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,NA,NA,NA,339,297,left,2002,06:38:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1020,39,right,1425,16:15:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,125,260,left,246,15:54:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,1072,32,right,1116,01:24:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,94,286,left,2268,02:12:00,NA
