home_name,away_name,event_coord_x,event_coord_y,shot_type,shot_subtype,three_point_shot,points_scored
Bears,Panthers,1021.0,315.0,layup,,false,2.0
Bears,Panthers,105.0,318.0,dunk,,false,2.0
Bears,Panthers,345.0,246.0,jump shot,,true,3.0
Bears,Panthers,1004.0,558.0,jump shot,,true,3.0
Bears,Salukis,68.0,281.0,layup,,false,2.0
Bears,Salukis,1050.0,301.0,dunk,,false,2.0
Bears,Salukis,1065.0,138.0,jump shot,,false,2.0
Bears,Salukis,999.0,315.0,jump shot,,false,2.0
Bears,Redbirds,959.0,300.0,jump shot,,false,2.0
Bears,Redbirds,61.0,47.0,jump shot,,true,3.0
Bears,Ramblers,335.0,272.0,jump shot,,true,3.0
Bears,Ramblers,897.0,380.0,jump shot,,false,2.0
Bears,Bulldogs,913.0,416.0,jump shot,,false,2.0
Bears,Bulldogs,1034.0,324.0,layup,,false,2.0
Bears,Bulldogs,328.0,170.0,jump shot,,true,3.0
Bears,Bulldogs,1014.0,286.0,dunk,,false,2.0
Bears,Shockers,140.0,211.0,jump shot,,false,2.0
Bears,Shockers,160.0,276.0,jump shot,,false,2.0
Bears,Shockers,129.0,253.0,layup,,false,2.0
Bears,Shockers,965.0,260.0,layup,,false,2.0
Bears,Shockers,990.0,229.0,jump shot,,false,2.0
Bears,Sycamores,196.0,239.0,jump shot,,false,2.0
Bears,Sycamores,109.0,287.0,layup,,false,2.0
Bears,Sycamores,216.0,305.0,jump shot,,false,2.0
Bears,Sycamores,839.0,325.0,jump shot,,false,2.0
Bears,Sycamores,825.0,447.0,jump shot,,true,3.0
Bears,Sycamores,1026.0,30.0,jump shot,,true,3.0
Bears,Sycamores,827.0,438.0,jump shot,,true,3.0
Bears,Sycamores,1035.0,320.0,layup,,false,2.0
Bears,Sycamores,916.0,215.0,jump shot,,false,2.0
Bears,Golden Hurricane,92.0,294.0,layup,,false,2.0
Bears,Redbirds,228.0,80.0,jump shot,,true,3.0
Bears,Redbirds,233.0,297.0,jump shot,,false,2.0
Bears,Redbirds,1057.0,297.0,dunk,,false,2.0
Bears,Redbirds,304.0,418.0,jump shot,,true,3.0
Bears,Braves,1100.0,27.0,jump shot,,true,3.0
Bears,Braves,55.0,25.0,jump shot,,true,3.0
Bears,Braves,794.0,397.0,jump shot,,true,3.0
Bears,Panthers,259.0,480.0,jump shot,,true,3.0
Bears,Panthers,968.0,300.0,jump shot,,false,2.0
Bears,Panthers,1052.0,327.0,layup,,false,2.0
Bears,Panthers,1041.0,281.0,layup,,false,2.0
Bears,Panthers,887.0,380.0,jump shot,,false,2.0
Bears,Panthers,841.0,237.0,jump shot,,false,2.0
Bears,Panthers,872.0,171.0,jump shot,,false,2.0
Bears,Aces,1037.0,336.0,layup,,false,2.0
Bears,Aces,1024.0,341.0,layup,,false,2.0
Bears,Aces,96.0,291.0,dunk,,false,2.0
Bears,Aces,99.0,278.0,layup,,false,2.0
Bears,Aces,113.0,265.0,jump shot,,false,2.0
Bears,Aces,1038.0,342.0,layup,,false,2.0
Bears,Aces,1034.0,336.0,layup,,false,2.0
Bears,Aggies,872.0,190.0,jump shot,,false,2.0
Bears,Shockers,96.0,283.0,dunk,,false,2.0
Bears,Shockers,220.0,57.0,jump shot,,true,3.0
Bears,Shockers,768.0,219.0,jump shot,,true,3.0
Bears,Golden Eagles,1034.0,288.0,layup,,false,2.0
Bears,Golden Eagles,1048.0,448.0,jump shot,,false,2.0
Bears,Golden Eagles,209.0,531.0,jump shot,,true,3.0
Bears,Golden Eagles,84.0,279.0,layup,,false,2.0
Bears,Golden Eagles,911.0,379.0,jump shot,,false,2.0
Bears,Golden Eagles,139.0,294.0,jump shot,,false,2.0
Bears,Salukis,72.0,294.0,layup,,false,2.0
Bears,Salukis,84.0,283.0,layup,,false,2.0
Bears,Salukis,821.0,121.0,jump shot,,true,3.0
Bears,Salukis,171.0,270.0,jump shot,,false,2.0
Bears,Salukis,990.0,311.0,jump shot,,false,2.0
Bears,Salukis,215.0,71.0,jump shot,,true,3.0
Bears,Salukis,71.0,281.0,layup,,false,2.0
Bears,Jaguars,263.0,96.0,jump shot,,true,3.0
Bears,Jaguars,257.0,280.0,jump shot,,false,2.0
Bears,Jaguars,1035.0,334.0,jump shot,,false,2.0
Bears,Jaguars,102.0,290.0,layup,,false,2.0
Bears,Jaguars,199.0,204.0,jump shot,,false,2.0
Bears,Jaguars,1002.0,279.0,jump shot,,false,2.0
Bears,Jaguars,962.0,348.0,jump shot,,false,2.0
Bears,Jaguars,1020.0,274.0,jump shot,,false,2.0
Bears,Jaguars,95.0,287.0,layup,,false,2.0
Bears,Jaguars,803.0,190.0,jump shot,,true,3.0
Bears,Jaguars,1014.0,314.0,layup,,false,2.0
Bears,Owls,844.0,459.0,jump shot,,true,3.0
Bears,Owls,985.0,264.0,jump shot,,false,2.0
Bears,Owls,335.0,356.0,jump shot,,true,3.0
Bears,Owls,147.0,507.0,jump shot,,false,2.0
Bears,Owls,137.0,394.0,jump shot,,false,2.0
Bears,Bulldogs,1045.0,154.0,jump shot,,false,2.0
Bears,Bulldogs,1027.0,328.0,jump shot,,false,2.0
Bears,Ramblers,849.0,475.0,jump shot,,true,3.0
Bears,Ramblers,1052.0,304.0,layup,,false,2.0
Bears,Ramblers,163.0,194.0,jump shot,,false,2.0
Bears,Ramblers,182.0,540.0,jump shot,,true,3.0
Bears,Redhawks,1021.0,332.0,jump shot,,false,2.0
Bears,Redhawks,143.0,232.0,jump shot,,false,2.0
Bears,Redhawks,1038.0,328.0,layup,,false,2.0
Bears,Redhawks,134.0,339.0,jump shot,,false,2.0
Bears,Redhawks,99.0,286.0,layup,,false,2.0
Bears,Redbirds,109.0,197.0,hook shot,,false,2.0
Bears,Redbirds,845.0,78.0,jump shot,pullup,true,3.0
Bears,Redbirds,865.0,115.0,jump shot,pullup,true,3.0
Bears,Redbirds,1048.0,273.0,dunk,,false,2.0
Bears,Redbirds,92.0,297.0,layup,,false,2.0
Bears,Redbirds,184.0,263.0,jump shot,fadeaway,false,2.0
Bears,Salukis,130.0,269.0,hook shot,,false,2.0
Bears,Salukis,900.0,514.0,jump shot,,true,3.0
Bears,Salukis,95.0,262.0,layup,,false,2.0
Bears,Salukis,1028.0,279.0,layup,,false,2.0
Bears,Braves,858.0,362.0,jump shot,,false,2.0
Bears,Braves,101.0,262.0,tip shot,,false,2.0
Bears,Braves,983.0,181.0,jump shot,,false,2.0
Bears,Braves,1030.0,317.0,jump shot,,false,2.0
Bears,Braves,818.0,413.0,jump shot,,true,3.0
Bears,Braves,337.0,274.0,jump shot,,true,3.0
Bears,Shockers,942.0,314.0,jump shot,,false,2.0
Bears,Shockers,1031.0,342.0,layup,,false,2.0
Bears,Shockers,72.0,414.0,jump shot,,false,2.0
Bears,Shockers,96.0,267.0,layup,,false,2.0
Bears,Shockers,305.0,263.0,jump shot,,false,2.0
Bears,Shockers,1042.0,236.0,layup,,false,2.0
Bears,Shockers,837.0,126.0,jump shot,,true,3.0
Bears,Shockers,82.0,37.0,jump shot,,true,3.0
Bears,Gamecocks,835.0,481.0,jump shot,,true,3.0
Bears,Gamecocks,115.0,345.0,hook shot,,false,2.0
Bears,Gamecocks,167.0,536.0,jump shot,,true,3.0
Bears,Gamecocks,990.0,236.0,jump shot,,false,2.0
Bears,Gamecocks,1006.0,293.0,layup,,false,2.0
Bears,Gamecocks,801.0,104.0,jump shot,,true,3.0
Bears,Gamecocks,1035.0,389.0,layup,driving,false,2.0
Bears,Gamecocks,878.0,488.0,jump shot,,true,3.0
Bears,Gamecocks,79.0,401.0,jump shot,,false,2.0
Bears,Redhawks,305.0,416.0,jump shot,,true,3.0
Bears,Redhawks,827.0,150.0,jump shot,,true,3.0
Bears,Redhawks,72.0,298.0,layup,,false,2.0
Bears,Redhawks,1011.0,303.0,jump shot,,false,2.0
Bears,Cowboys,336.0,135.0,jump shot,,true,3.0
Bears,Cowboys,95.0,290.0,layup,,false,2.0
Bears,Cowboys,1038.0,293.0,layup,,false,2.0
Bears,Cowboys,1065.0,335.0,layup,,false,2.0
Bears,Tigers,868.0,87.0,jump shot,,true,3.0
Bears,Tigers,1017.0,297.0,jump shot,,false,2.0
Bears,Tigers,1058.0,322.0,layup,,false,2.0
Bears,Tigers,1058.0,260.0,layup,,false,2.0
Bears,Longhorns,995.0,325.0,dunk,,false,2.0
Bears,Longhorns,109.0,567.0,jump shot,,true,3.0
Bears,Longhorns,979.0,561.0,jump shot,,true,3.0
Bears,Longhorns,1031.0,297.0,dunk,,false,2.0
Bears,Longhorns,308.0,411.0,jump shot,,true,3.0
Bears,Longhorns,907.0,324.0,jump shot,,false,2.0
Bears,Longhorns,1031.0,327.0,dunk,,false,2.0
Bears,Panthers,808.0,187.0,jump shot,,true,3.0
Bears,Panthers,1028.0,259.0,dunk,,false,2.0
Bears,Panthers,95.0,317.0,dunk,,false,2.0
Bears,Cowboys,156.0,250.0,jump shot,,false,2.0
Bears,Cowboys,129.0,328.0,layup,,false,2.0
Bears,Cowboys,99.0,386.0,jump shot,,false,2.0
Bears,Cowboys,103.0,266.0,layup,,false,2.0
Bears,Cowboys,945.0,228.0,layup,,false,2.0
Bears,Cowboys,103.0,232.0,layup,,false,2.0
Bears,Cowboys,164.0,276.0,jump shot,,false,2.0
Bears,Cowboys,170.0,221.0,jump shot,,false,2.0
Bears,Jayhawks,1042.0,379.0,dunk,,false,2.0
Bears,Jayhawks,839.0,149.0,jump shot,,true,3.0
Bears,Jayhawks,346.0,264.0,jump shot,,true,3.0
Bears,Jayhawks,800.0,214.0,jump shot,,true,3.0
Bears,Jayhawks,326.0,370.0,jump shot,,true,3.0
Bears,Sooners,1034.0,339.0,layup,,false,2.0
Bears,Sooners,74.0,287.0,dunk,,false,2.0
Bears,Sooners,235.0,106.0,jump shot,,true,3.0
Bears,Sooners,1009.0,293.0,jump shot,,false,2.0
Bears,Sooners,77.0,273.0,dunk,,false,2.0
Bears,Spartans,315.0,191.0,jump shot,,true,3.0
Bears,Spartans,1040.0,228.0,layup,,false,2.0
Bears,Spartans,1027.0,386.0,layup,,false,2.0
Bears,Spartans,1052.0,489.0,jump shot,,false,2.0
Bears,Spartans,336.0,283.0,jump shot,,true,3.0
Bears,Spartans,120.0,300.0,dunk,,false,2.0
Bears,Spartans,122.0,370.0,jump shot,,false,2.0
Bears,Jaguars,109.0,274.0,layup,,false,2.0
Bears,Jaguars,204.0,349.0,jump shot,,false,2.0
Bears,Jaguars,947.0,215.0,jump shot,,false,2.0
Bears,Jaguars,856.0,99.0,jump shot,,true,3.0
Bears,Jaguars,116.0,52.0,jump shot,,true,3.0
Bears,Jaguars,130.0,289.0,layup,,false,2.0
Bears,Jaguars,817.0,134.0,jump shot,,true,3.0
Bears,Cyclones,122.0,281.0,layup,,false,2.0
Bears,Cyclones,126.0,307.0,jump shot,,false,2.0
Bears,Cyclones,968.0,291.0,jump shot,,false,2.0
Bears,Cyclones,790.0,329.0,jump shot,,true,3.0
Bears,Cyclones,251.0,219.0,jump shot,,false,2.0
Bears,Cyclones,1052.0,567.0,jump shot,,true,3.0
Bears,Cyclones,1011.0,310.0,layup,,false,2.0
Bears,Cyclones,108.0,321.0,layup,,false,2.0
Bears,Mountaineers,146.0,341.0,jump shot,,false,2.0
Bears,Mountaineers,979.0,294.0,jump shot,,false,2.0
Bears,Mountaineers,263.0,102.0,jump shot,,true,3.0
Bears,Mountaineers,1040.0,352.0,jump shot,,false,2.0
Bears,Mountaineers,832.0,451.0,jump shot,,true,3.0
Bears,Aggies,82.0,294.0,jump shot,,false,2.0
Bears,Aggies,206.0,236.0,jump shot,,false,2.0
Bears,Aggies,1016.0,260.0,layup,,false,2.0
Bears,Aggies,95.0,286.0,layup,,false,2.0
Bears,Aggies,321.0,242.0,jump shot,,true,3.0
Bears,Aggies,1042.0,301.0,layup,,false,2.0
Bears,Wildcats,821.0,118.0,jump shot,,true,3.0
Bears,Wildcats,99.0,270.0,layup,,false,2.0
Bears,Wildcats,79.0,321.0,layup,,false,2.0
Bears,Wildcats,1057.0,554.0,jump shot,,true,3.0
Bears,Wildcats,1013.0,457.0,jump shot,,false,2.0
Bears,Wildcats,855.0,486.0,jump shot,,true,3.0
Bears,Wildcats,955.0,273.0,jump shot,,false,2.0
Bears,Wildcats,979.0,291.0,jump shot,,false,2.0
Bears,Wildcats,211.0,377.0,jump shot,,false,2.0
Bears,Tigers,1034.0,322.0,dunk,,false,2.0
Bears,Tigers,94.0,336.0,layup,,false,2.0
Bears,Tigers,99.0,260.0,layup,,false,2.0
Bears,Lumberjacks,78.0,336.0,layup,,false,2.0
Bears,Lumberjacks,765.0,296.0,jump shot,,true,3.0
Bears,Lumberjacks,1016.0,281.0,layup,,false,2.0
Bears,Lumberjacks,851.0,505.0,jump shot,,true,3.0
Bears,Aggies,1027.0,309.0,dunk,,false,2.0
Bears,Aggies,1026.0,290.0,layup,,false,2.0
Bears,Aggies,844.0,125.0,jump shot,,true,3.0
Bears,Aggies,91.0,322.0,layup,,false,2.0
Bears,Rams,127.0,317.0,layup,,false,2.0
Bears,Rams,115.0,272.0,layup,,false,2.0
Bears,Rams,880.0,166.0,jump shot,,false,2.0
Bears,Rams,1007.0,334.0,layup,,false,2.0
Bears,Rams,979.0,176.0,jump shot,,false,2.0
Bears,Rams,1047.0,336.0,dunk,,false,2.0
Bears,Rams,126.0,250.0,layup,,false,2.0
Bears,Rams,116.0,308.0,layup,,false,2.0
Bears,Rams,1021.0,322.0,layup,,false,2.0
Bears,Rams,115.0,304.0,dunk,,false,2.0
Bears,Red Raiders,290.0,448.0,jump shot,,true,3.0
Bears,Red Raiders,95.0,279.0,dunk,,false,2.0
Bears,Red Raiders,1030.0,348.0,jump shot,,false,2.0
Bears,Red Raiders,308.0,401.0,jump shot,,true,3.0
Bears,Red Raiders,1028.0,382.0,jump shot,,false,2.0
Bears,Red Raiders,1019.0,279.0,layup,,false,2.0
Bears,Horned Frogs,1054.0,322.0,dunk,,false,2.0
Bears,Horned Frogs,87.0,277.0,layup,,false,2.0
Bears,Horned Frogs,185.0,545.0,jump shot,,true,3.0
Bears,Horned Frogs,1045.0,277.0,layup,,false,2.0
Bears,Horned Frogs,1050.0,284.0,layup,,false,2.0
Bears,Horned Frogs,160.0,274.0,jump shot,,false,2.0
Bears,Tigers,74.0,318.0,layup,,false,2.0
Bears,Tigers,849.0,478.0,jump shot,,true,3.0
Bears,Tigers,1057.0,375.0,jump shot,,false,2.0
Bears,Tigers,993.0,296.0,jump shot,,false,2.0
Bears,Tigers,1038.0,303.0,layup,,false,2.0
Bears,Tigers,271.0,469.0,jump shot,,true,3.0
Bears,Tigers,74.0,34.0,jump shot,,true,3.0
Bears,Panthers,997.0,279.0,layup,,false,2.0
Bears,Panthers,85.0,264.0,layup,,false,2.0
Bears,Panthers,1011.0,288.0,layup,,false,2.0
Bears,Panthers,101.0,270.0,dunk,,false,2.0
Bears,Tigers,1006.0,437.0,jump shot,,false,2.0
Bears,Tigers,1051.0,272.0,layup,,false,2.0
Bears,Tigers,74.0,312.0,layup,,false,2.0
Bears,Tigers,71.0,321.0,layup,,false,2.0
Bears,Tigers,1055.0,486.0,jump shot,,false,2.0
Bears,Tigers,71.0,298.0,dunk,,false,2.0
Bears,Tigers,978.0,266.0,jump shot,,false,2.0
Bears,Longhorns,297.0,462.0,jump shot,,true,3.0
Bears,Longhorns,863.0,490.0,jump shot,,true,3.0
Bears,Longhorns,997.0,202.0,jump shot,,false,2.0
Bears,Longhorns,1006.0,257.0,layup,,false,2.0
Bears,Horned Frogs,75.0,287.0,layup,,false,2.0
Bears,Horned Frogs,852.0,466.0,jump shot,,true,3.0
Bears,Horned Frogs,1047.0,286.0,layup,,false,2.0
Bears,Horned Frogs,1004.0,294.0,jump shot,,false,2.0
Bears,Horned Frogs,291.0,464.0,jump shot,,true,3.0
Bears,Horned Frogs,1059.0,561.0,jump shot,,true,3.0
Bears,Commodores,851.0,485.0,jump shot,,true,3.0
Bears,Commodores,1075.0,555.0,jump shot,,true,3.0
Bears,Commodores,74.0,41.0,jump shot,,true,3.0
Bears,Commodores,102.0,266.0,layup,,false,2.0
Bears,Commodores,236.0,164.0,jump shot,,false,2.0
Bears,Commodores,1047.0,245.0,layup,,false,2.0
Bears,Sooners,292.0,135.0,jump shot,,true,3.0
Bears,Sooners,70.0,551.0,jump shot,,true,3.0
Bears,Sooners,1040.0,325.0,layup,,false,2.0
Bears,Sooners,1037.0,112.0,jump shot,,false,2.0
Bears,Sooners,305.0,408.0,jump shot,,true,3.0
Bears,Cowboys,264.0,473.0,jump shot,,true,3.0
Bears,Cowboys,1054.0,37.0,jump shot,,true,3.0
Bears,Cowboys,1028.0,297.0,layup,,false,2.0
Bears,Cowboys,105.0,344.0,jump shot,,false,2.0
Bears,Cowboys,65.0,304.0,layup,,false,2.0
Bears,Lumberjacks,955.0,153.0,jump shot,,false,2.0
Bears,Lumberjacks,965.0,318.0,jump shot,,false,2.0
Bears,Lumberjacks,350.0,184.0,jump shot,,true,3.0
Bears,Lumberjacks,1030.0,269.0,layup,,false,2.0
Bears,Mountaineers,952.0,272.0,jump shot,,false,2.0
Bears,Demons,87.0,280.0,jump shot,,false,2.0
Bears,Demons,989.0,281.0,jump shot,,false,2.0
Bears,Demons,208.0,205.0,jump shot,,false,2.0
Bears,Cyclones,782.0,286.0,jump shot,,true,3.0
Bears,Cyclones,1038.0,324.0,layup,,false,2.0
Bears,Cyclones,95.0,284.0,layup,,false,2.0
Bears,Cyclones,99.0,551.0,jump shot,,true,3.0
Bears,Cyclones,88.0,209.0,jump shot,,false,2.0
Bears,Cyclones,817.0,413.0,jump shot,,true,3.0
Bears,Cyclones,989.0,288.0,jump shot,,false,2.0
Bears,Cyclones,1044.0,322.0,layup,,false,2.0
Bears,Cyclones,806.0,434.0,jump shot,,true,3.0
Bears,Cyclones,1033.0,565.0,jump shot,,true,3.0
Bears,Red Wolves,130.0,338.0,jump shot,,false,2.0
Bears,Red Wolves,328.0,256.0,jump shot,,true,3.0
Bears,Red Wolves,852.0,111.0,jump shot,,true,3.0
Bears,Red Wolves,838.0,133.0,jump shot,,true,3.0
Bears,Red Wolves,173.0,170.0,jump shot,,false,2.0
Bears,Red Wolves,196.0,171.0,jump shot,,false,2.0
Bears,Red Wolves,108.0,296.0,layup,,false,2.0
Bears,Red Wolves,1013.0,37.0,jump shot,,true,3.0
Bears,Red Wolves,156.0,543.0,jump shot,,true,3.0
Bears,Wildcats,1054.0,281.0,dunk,,false,2.0
Bears,Wildcats,880.0,80.0,jump shot,,true,3.0
Bears,Wildcats,150.0,252.0,jump shot,,false,2.0
Bears,Wildcats,78.0,433.0,jump shot,,false,2.0
Bears,Wildcats,81.0,286.0,layup,,false,2.0
Bears,Wildcats,1047.0,287.0,layup,,false,2.0
Bears,Wildcats,799.0,334.0,jump shot,,true,3.0
Bears,Wildcats,1019.0,304.0,jump shot,,false,2.0
Bears,Wildcats,1045.0,287.0,layup,,false,2.0
Bears,Tigers,916.0,81.0,jump shot,,true,3.0
Bears,Tigers,1054.0,310.0,layup,,false,2.0
Bears,Tigers,933.0,290.0,jump shot,,false,2.0
Bears,Tigers,74.0,294.0,layup,,false,2.0
Bears,Tigers,1055.0,318.0,layup,,false,2.0
Bears,Tigers,113.0,36.0,jump shot,,true,3.0
Bears,Tigers,1051.0,305.0,dunk,,false,2.0
Bears,Jayhawks,85.0,255.0,layup,,false,2.0
Bears,Jayhawks,88.0,311.0,dunk,,false,2.0
Bears,Jayhawks,92.0,557.0,jump shot,,true,3.0
Bears,Jayhawks,1042.0,316.0,layup,,false,2.0
Bears,Jayhawks,823.0,393.0,jump shot,,true,3.0
Bears,Jayhawks,295.0,404.0,jump shot,,true,3.0
Bears,Jayhawks,199.0,212.0,jump shot,,false,2.0
Bears,Jayhawks,1048.0,238.0,layup,,false,2.0
Bears,Jayhawks,264.0,476.0,jump shot,,true,3.0
Bears,Bulldogs,951.0,291.0,jump shot,,false,2.0
Bears,Bulldogs,1033.0,293.0,layup,,false,2.0
Bears,Bulldogs,147.0,288.0,layup,,false,2.0
Bears,Bulldogs,133.0,285.0,layup,,false,2.0
Bears,Bulldogs,119.0,320.0,jump shot,,false,2.0
Bears,Aggies,1026.0,22.0,jump shot,,true,3.0
Bears,Aggies,845.0,61.0,jump shot,,true,3.0
Bears,Aggies,88.0,269.0,layup,,false,2.0
Bears,Aggies,261.0,106.0,jump shot,,true,3.0
Bears,Aggies,1026.0,262.0,jump shot,,false,2.0
Bears,Red Raiders,1037.0,300.0,layup,,false,2.0
Bears,Red Raiders,814.0,178.0,jump shot,,true,3.0
Bears,Red Raiders,923.0,112.0,jump shot,,false,2.0
Bears,Red Raiders,336.0,366.0,jump shot,,true,3.0
Bears,Red Raiders,1021.0,262.0,layup,,false,2.0
Bears,Red Raiders,1031.0,246.0,dunk,,false,2.0
Bears,Red Raiders,85.0,280.0,layup,,false,2.0
Bears,Cyclones,1009.0,246.0,jump shot,turnaround,false,2.0
Bears,Cyclones,841.0,129.0,jump shot,,true,3.0
Bears,Cyclones,1010.0,554.0,jump shot,,true,3.0
Bears,Cyclones,237.0,92.0,jump shot,,true,3.0
Bears,Cyclones,1010.0,273.0,layup,driving,false,2.0
Bears,Cyclones,108.0,561.0,jump shot,,true,3.0
Bears,Ducks,787.0,284.0,jump shot,,true,3.0
Bears,Ducks,36.0,260.0,tip shot,,false,2.0
Bears,Ducks,887.0,264.0,jump shot,turnaround,false,2.0
Bears,Ducks,1041.0,283.0,dunk,,false,2.0
Bears,Ducks,46.0,264.0,layup,driving,false,2.0
Bears,Ducks,924.0,372.0,jump shot,,false,2.0
Bears,Cowboys,336.0,178.0,jump shot,,true,3.0
Bears,Cowboys,703.0,166.0,jump shot,,true,3.0
Bears,Cowboys,209.0,64.0,jump shot,,true,3.0
Bears,Cowboys,1035.0,296.0,dunk,,false,2.0
Bears,Jayhawks,1003.0,233.0,jump shot,,false,2.0
Bears,Jayhawks,988.0,341.0,jump shot,,false,2.0
Bears,Jayhawks,337.0,353.0,jump shot,,true,3.0
Bears,Jayhawks,89.0,319.0,layup,,false,2.0
Bears,Musketeers,319.0,393.0,jump shot,,true,3.0
Bears,Musketeers,94.0,279.0,jump shot,,false,2.0
Bears,Musketeers,899.0,218.0,jump shot,,false,2.0
Bears,Musketeers,113.0,287.0,jump shot,,false,2.0
Bears,Musketeers,84.0,284.0,layup,,false,2.0
Bears,Musketeers,1024.0,274.0,layup,,false,2.0
Bears,Musketeers,284.0,113.0,jump shot,,true,3.0
Bears,Horned Frogs,920.0,72.0,jump shot,,true,3.0
Bears,Horned Frogs,1059.0,287.0,dunk,,false,2.0
Bears,Horned Frogs,1061.0,27.0,jump shot,,true,3.0
Bears,Horned Frogs,67.0,314.0,layup,,false,2.0
Bears,Horned Frogs,886.0,300.0,jump shot,,false,2.0
Bears,Mountaineers,136.0,281.0,layup,,false,2.0
Bears,Mountaineers,1011.0,200.0,jump shot,,false,2.0
Bears,Mountaineers,106.0,269.0,layup,,false,2.0
Bears,Mountaineers,964.0,266.0,hook shot,,false,2.0
Bears,Tigers,113.0,262.0,tip shot,,false,2.0
Bears,Tigers,964.0,266.0,dunk,,false,2.0
Bears,Tigers,1031.0,269.0,dunk,,false,2.0
Bears,Longhorns,1041.0,150.0,jump shot,,false,2.0
Bears,Longhorns,1026.0,314.0,layup,,false,2.0
Bears,Longhorns,947.0,351.0,jump shot,,false,2.0
Bears,Longhorns,96.0,322.0,layup,,false,2.0
Bears,Jaguars,74.0,551.0,jump shot,,true,3.0
Bears,Jaguars,270.0,132.0,jump shot,,true,3.0
Bears,Golden Eagles,311.0,404.0,jump shot,,true,3.0
Bears,Golden Eagles,1031.0,202.0,jump shot,floating,false,2.0
Bears,Golden Eagles,343.0,296.0,jump shot,,true,3.0
Bears,Golden Eagles,325.0,236.0,jump shot,,true,3.0
Bears,Sooners,353.0,376.0,jump shot,,true,3.0
Bears,Sooners,82.0,272.0,dunk,,false,2.0
Bears,Sooners,274.0,106.0,jump shot,,true,3.0
Bears,Sooners,1027.0,345.0,tip shot,,false,2.0
Bears,Sooners,756.0,259.0,jump shot,,true,3.0
Bears,Sooners,1013.0,259.0,layup,,false,2.0
Bears,Golden Eagles,101.0,36.0,jump shot,,true,3.0
Bears,Golden Eagles,101.0,253.0,layup,,false,2.0
Bears,Golden Eagles,807.0,404.0,jump shot,,true,3.0
Bears,Golden Eagles,103.0,355.0,layup,driving,false,2.0
Bears,Golden Eagles,332.0,161.0,jump shot,pullup,true,3.0
Bears,Golden Eagles,1030.0,298.0,layup,driving,false,2.0
Bears,Wildcats,308.0,171.0,jump shot,,true,3.0
Bears,Wildcats,340.0,288.0,jump shot,,true,3.0
Bears,Wildcats,349.0,283.0,jump shot,,true,3.0
Bears,Wildcats,1041.0,249.0,layup,,false,2.0
Bears,Wildcats,84.0,257.0,layup,,false,2.0
Bears,Wildcats,1042.0,356.0,hook shot,,false,2.0
Bears,Wildcats,105.0,279.0,layup,,false,2.0
Bears,Wildcats,95.0,255.0,tip shot,,false,2.0
Bears,Red Raiders,1030.0,304.0,layup,,false,2.0
Bears,Red Raiders,211.0,377.0,jump shot,,false,2.0
Bears,Red Raiders,270.0,464.0,jump shot,,true,3.0
Bears,Red Raiders,249.0,174.0,jump shot,,false,2.0
Bears,Red Raiders,118.0,284.0,dunk,,false,2.0
Bears,Red Raiders,318.0,161.0,jump shot,,true,3.0
Bears,Blue Demons,1047.0,276.0,layup,,false,2.0
Bears,Blue Demons,103.0,241.0,layup,,false,2.0
Bears,Blue Demons,122.0,250.0,layup,,false,2.0
Bears,Bulldogs,75.0,320.0,layup,,false,2.0
Bears,Bulldogs,1054.0,290.0,layup,,false,2.0
Bears,Bulldogs,77.0,312.0,layup,,false,2.0
Bears,Bulldogs,861.0,481.0,jump shot,,true,3.0
Bears,Bulldogs,113.0,277.0,layup,,false,2.0
Bears,Bulldogs,944.0,181.0,jump shot,,false,2.0
Bears,Bulldogs,81.0,310.0,layup,,false,2.0
Bears,Bulldogs,997.0,349.0,jump shot,,false,2.0
Bears,Bulldogs,916.0,432.0,jump shot,,false,2.0
Bears,Bulldogs,67.0,288.0,layup,,false,2.0
Bears,Gamecocks,108.0,300.0,layup,,false,2.0
Bears,Gamecocks,962.0,208.0,jump shot,pullup,false,2.0
Bears,Gamecocks,1048.0,314.0,layup,,false,2.0
Bears,Warhawks,201.0,185.0,jump shot,,false,2.0
Bears,Warhawks,171.0,545.0,jump shot,,true,3.0
Bears,Warhawks,852.0,65.0,jump shot,,true,3.0
Bears,Warhawks,337.0,246.0,jump shot,,true,3.0
Bears,Warhawks,71.0,288.0,layup,,false,2.0
Bears,Warhawks,1061.0,294.0,dunk,,false,2.0
Bears,Warhawks,225.0,513.0,jump shot,,true,3.0
Bears,Warhawks,78.0,296.0,layup,,false,2.0
Bears,Panthers,226.0,404.0,jump shot,,false,2.0
Bears,Panthers,123.0,342.0,jump shot,,false,2.0
Bears,Panthers,890.0,190.0,jump shot,,false,2.0
Bears,Panthers,992.0,382.0,jump shot,,false,2.0
Bears,Panthers,112.0,225.0,jump shot,,false,2.0
Bears,Panthers,79.0,356.0,layup,,false,2.0
Bears,Aggies,99.0,301.0,dunk,,false,2.0
Bears,Aggies,878.0,214.0,jump shot,pullup,false,2.0
Bears,Trojans,1058.0,272.0,layup,,false,2.0
Bears,Trojans,1069.0,34.0,jump shot,,true,3.0
Bears,Trojans,1099.0,327.0,layup,,false,2.0
Bears,Trojans,32.0,554.0,jump shot,,true,3.0
Bears,Trojans,41.0,561.0,jump shot,,true,3.0
Bears,Trojans,1052.0,478.0,jump shot,,false,2.0
Bears,Trojans,1076.0,325.0,layup,,false,2.0
